name,family name,gender,country,birth year,treatment,X1,X2,X3,X4,X5,Y
Michael,Hauert,M,DE,1939,1,81,8.367119745383382,0.7487962113485316,6.897940033158068,7.0,78.2567069543646
Kornelia,Schäfer,F,DE,1973,0,47,7.89581693308067,-1.2125192022095934,6.9082342413151,7.0,-38.62858171376356
Sabine,Sasse,F,DE,1939,0,81,9.922522466007305,-0.5531321380944642,7.1572759029395066,7.0,-23.02628626845856
Lea,Hauschildt,F,DE,2018,0,2,9.411970571446941,0.5690276219785212,6.895815242318541,7.0,18.099563113318325
Nico,Kraft,M,DE,1939,0,81,5.57945522590427,0.604522378898717,6.909511199909008,7.0,10.569418649113466
Mariam,Al Moaalem,F,DE,1973,0,47,5.499330615662309,1.725918674234668,7.148422402373243,7.0,33.89447185691472
Wilbert,Strube,M,DE,1973,1,47,6.34989383954422,1.692233360825839,7.177183212460239,7.0,71.56890372417784
Andy,Kiepsch,M,DE,1973,0,47,7.959935272934518,0.15404910484411247,6.7871684536276105,7.0,2.372713875371195
Mannasah,Trept,M,DE,1973,1,47,6.74387302299611,4.434400232469993,6.51394460837263,7.0,144.16180143086115
Fritz,Rempe,M,DE,1959,0,61,6.422064619184743,2.917414747485027,7.6819838890785475,7.0,69.18167014330442
Fra,Enk,M,DE,1959,0,61,9.047793307011032,0.5202638962325206,6.862638655996091,7.0,15.624915178533554
Volker,Lenz,M,DE,1973,0,47,8.524087204117823,1.7733618577740202,7.442254468964473,7.0,55.357688666988906
Susan,Wurziger,F,DE,1973,0,47,5.909369337406945,0.6018667344577915,6.5970332141237025,7.0,11.16584481498949
Bernhard,Rypalla,M,DE,1973,1,47,9.456816161679583,2.041146365593568,7.42836836670654,7.0,104.16210828087864
Marcel,Hackner,M,DE,2018,0,2,9.052914358350744,0.9660603076578961,7.107929105184034,7.0,31.048176734720084
Stephan,Schulden,M,DE,1959,1,61,7.995882732263545,-0.5914006925905747,6.870594879835266,7.0,22.470623299772885
Andreas,Off,M,DE,2018,1,2,8.295000225628545,-0.6061830783788256,7.32872168848102,7.0,-19.825534899645348
Claudia,Griebl,F,DE,1939,0,81,9.579318392241829,-0.06211733668050035,7.46041176094937,7.0,-4.340015295047925
Karsten,Holczeck,M,DE,1959,0,61,5.725958188878799,1.915756052419916,7.156015605779309,7.0,39.51374577591134
Oliver,Rupp,M,DE,1973,1,47,10.43607787821999,-0.1373075787756069,6.762531188502479,7.0,25.159854139094502
Nicole,Scherlitz,F,DE,1973,0,47,6.408390087576464,1.249734085502823,7.408693373097415,7.0,28.339216397299587
Gaby,Baumgärtl,F,DE,1939,0,81,10.33826765464667,2.503726367591302,6.5516511813905165,7.0,95.99531225879768
Frank,Radermacher,M,DE,1939,1,81,7.973863808437292,0.6753980188882196,6.8431711443894105,7.0,74.89617364454668
Bekri,Elshani,M,DE,1959,0,61,6.7525738367976675,-0.28839285096475786,6.5722102861280245,7.0,-9.757826843271472
Julia,Moritz,F,DE,1973,0,47,8.075836253520864,-0.038862831767155284,6.941245133085987,7.0,-3.430170910345141
Elke,Dorandt,F,DE,1939,1,81,8.837913861448913,-0.5389604656924584,6.536279751364881,7.0,36.22972250020585
Christina,Happe,F,DE,2001,1,19,8.569371784416784,0.8832690435975745,6.825693604423298,7.0,39.78795783540861
Henry,Leineweber,M,DE,1973,1,47,7.258525400737872,-0.7587993102227404,7.163029812402642,7.0,9.802149253377284
Bermd,Fries,M,DE,1939,0,81,9.905341098932478,1.5180480393300126,7.376184031716681,7.0,55.03594196892068
Manu,Hä,F,DE,1939,0,81,8.592788204888299,0.4517350850822518,6.8656679013453354,7.0,12.488696176783694
Thomas,Vieth,M,DE,2018,0,2,8.456402502880547,3.1409240912774994,7.215585760318875,7.0,98.77922514384194
Awara,Hamad,M,DE,1939,1,81,7.931206033446235,0.9395810563087522,7.129911503945283,7.0,82.83909899192214
Nour,Mettiji,F,DE,1973,1,47,5.292609439323088,1.5898045960648395,7.191283166358551,7.0,62.71432945158792
Jackie,Pe,F,DE,2018,1,2,9.265215400909094,0.8700960620263776,6.716151802777207,7.0,29.72411800244597
Hasan,Arpaci,M,DE,1939,1,81,6.01245444117583,-0.09795611804758408,6.822886482407254,7.0,52.186586315868176
Mark,Neyer,M,DE,1973,0,47,3.9173530577281372,-0.11375351211408136,6.717835609478822,7.0,-4.002842894716131
Dominik,Schmitt,M,DE,1973,1,47,8.014524558112045,-1.0794048428435816,7.181401148021615,7.0,-2.13619523826841
Syaka Mayka,Nerajda,M,DE,1973,0,47,6.419039893604493,1.1893433455314908,6.963035194788989,7.0,26.780235087288077
Janine,Teilzeithexe,F,DE,1959,0,61,11.739094597032201,0.7516554572532779,6.971856399028822,7.0,31.302406532267245
Anke,Thomson,F,DE,2018,1,2,7.506935293415056,3.8978735952326353,7.028103363246184,7.0,110.38193960366924
Thomas,Günther,M,DE,1973,0,47,7.017310574512477,0.8509827457156208,6.935822300596866,7.0,20.452857999324895
Valeria,Rodriguez,F,DE,2001,0,19,10.599807877734154,0.03394040902250811,7.0982803945405255,7.0,-0.8212294783916017
Stefan,Eigenfeld,M,DE,1939,0,81,4.698352722775068,1.4848359285234465,6.348993792787094,7.0,24.07612707862311
Karin,Juhkason,F,DE,1939,1,81,4.729559590873727,0.1553639806192576,6.700756520430397,7.0,57.17713713127713
Klaus,Quattelbaum,M,DE,1939,1,81,9.804421601913687,2.149975994412031,6.708278842436472,7.0,134.48858342201606
Thomas,Kraus,M,DE,1973,0,47,7.844189349282822,1.3620902318935966,7.073531645581482,7.0,38.40506775877524
Digi,Tal,M,DE,1973,1,47,7.5363106142568705,-0.4004034625983107,7.05493608118132,7.0,19.231454067792033
Jozef,Folgmann,M,DE,1959,1,61,8.194857005409434,-1.0310870214010475,6.940763085934798,7.0,8.35378512912606
Rico,Otten,M,DE,1939,0,81,6.861061487770302,-0.13593325382537635,7.130527428043849,7.0,-5.7224089178790365
Rene,Michaelsen,M,DE,1973,0,47,8.237313783537022,1.6996135341775136,7.428132744811971,7.0,51.11255389995135
Tc,Ossi,M,DE,1939,0,81,10.172817716276032,1.8822980009935995,6.821382178202404,7.0,70.48757957375443
Janik,Müller,M,DE,1959,1,61,10.537309533981782,1.2544753121894627,7.167375842645778,7.0,90.76440684764611
Nizamettin,Akbulut,M,DE,1939,1,81,9.540066812339694,1.259072108694567,6.983166981242526,7.0,100.1199073257504
Ehrentraud,Preuß,F,DE,1973,0,47,7.490739583823478,0.9118113397139037,6.922589029177205,7.0,23.711074563429936
Matthias,Haacker,M,DE,1973,0,47,9.333562224963552,0.6115288871966734,6.329357331998805,7.0,19.248860247926146
Satilmis,Cerraho,M,DE,1939,0,81,3.381860380056743,1.544085374305189,6.84877882799986,7.0,17.57610317180678
Julia,Zielbauer,F,DE,2018,1,2,7.2986129884494595,-0.6542428311809321,7.321355137318078,7.0,-18.865497890423246
Rachid,Rachid,M,DE,1959,0,61,6.781923876262231,0.7088560478007481,7.490462436297335,7.0,16.198136650025717
Nico,Weber,M,DE,1959,1,61,7.480405685179823,-0.4477650568835008,6.957562212240544,7.0,27.73965989036858
Britta,Witt,F,DE,1973,0,47,3.623003600109623,1.6850970925519813,6.704353557163021,7.0,20.885494384895182
Nadine,Rohde,F,DE,1939,1,81,10.419473195769655,2.2010275787272,7.064128720979885,7.0,141.64854717439061
Marcus,Schepp,M,DE,2018,1,2,10.588447469019092,0.7745221323769522,6.838214594615165,7.0,30.293308948052665
Hana,Otipka,F,DE,1939,0,81,9.2106583318628,1.406309980953511,6.9013025155941,7.0,46.971317185516256
Tanja,Wrobel,F,DE,2018,0,2,10.325235864349505,1.081977169554436,7.0402414990245274,7.0,40.2459574483898
Stefanie,Buttler,F,DE,1973,0,47,8.79739679590066,2.3256781088446963,6.712620463409503,7.0,75.4364466363498
Wesal,Alhasan,F,DE,1973,1,47,8.841445609092709,1.281144445628976,6.647966590282072,7.0,73.6107262174203
Lars,Reuter,M,DE,1973,0,47,7.209968749033525,1.6226833386048178,6.947192081094218,7.0,42.22242804531718
Dany,Sahne,F,DE,2001,1,19,7.557162528293922,2.0744176494691597,7.350550881729993,7.0,70.76000862136462
Miodrag,Markovic,M,DE,1939,0,81,3.6728068443465904,-0.16993339916676473,7.274874322338482,7.0,-4.505965313080058
لمى,السيد,F,DE,1973,1,47,5.205958057661962,0.42591056744385014,7.106721260053676,7.0,39.139925875337134
Skender,Elezaj,M,DE,1959,0,61,7.199007768121434,0.9384950086397462,6.515728156367026,7.0,23.296966593680075
Heather,Enter,F,DE,2001,1,19,7.002342484737722,0.12561420166788329,7.069542786146863,7.0,14.445206690042834
Stephanie,Bauer,F,DE,1973,1,47,7.929224048752199,0.8178465372301433,7.087366421852991,7.0,55.35086644665412
Anna,Gruber,F,DE,1973,1,47,9.939472383866224,1.312732130596138,7.126846874112395,7.0,80.30239767252982
Nélida,Béjar,F,DE,1973,1,47,9.64300003152784,2.761966804805373,7.022149876594019,7.0,131.8958074731403
Alina Mihaela,Pirvu,F,DE,1973,0,47,8.232816591795055,0.09128298797610193,7.479636752871547,7.0,0.7825664746265675
Jannis,Kuhn,M,DE,1959,1,61,7.948727191576795,1.6120378502515704,7.153874627807652,7.0,89.22070561276644
Nicole,Schmolinski,F,DE,1973,0,47,9.777792620045492,-0.21801898350352683,6.279965635625337,7.0,-10.558426831588198
Wolfgang,Thomas,M,DE,1959,0,61,5.079970940440262,2.199428810705325,6.796439167024356,7.0,40.17360829787525
Shaden,Kharma,F,DE,2001,1,19,8.277793472030327,-0.5303382965880469,6.9091414402222755,7.0,-5.629857541373312
Elo,Hahn,F,DE,1939,0,81,6.9735791868155985,0.7510607849165699,6.911655104960171,7.0,17.65587115030946
Ute,Lüttringhaus,F,DE,1973,1,47,6.15763184533505,0.4977655637787284,6.872361350306986,7.0,42.28773401657004
Gina,Weltmeister,F,DE,1959,1,61,6.337793703384458,-0.8610937658756425,6.684028455029532,7.0,19.64113424931865
Manuela,Blubb,F,DE,1973,1,47,7.895510275650262,1.3758141089726896,6.990466877161391,7.0,71.95647101373206
Tuong,Nguyen,M,DE,1959,0,61,8.692985537608664,1.351511152371381,6.96318144810352,7.0,42.414334469569205
Ercan,Arslan,M,DE,2001,0,19,10.16636903251356,2.194579917079041,6.980928151578774,7.0,82.5564555098678
Nicole,Petersen,F,DE,1973,0,47,9.199760006637534,2.087314862101787,7.354594709458881,7.0,70.86033954716326
Christina,Fredel,F,DE,1973,0,47,7.191753963166893,0.7110964511644179,6.865515272917973,7.0,17.171641146857667
Melanie,Fensak,F,DE,1973,0,47,12.258839787939637,3.2734304570421644,7.499534602358001,7.0,150.42079633771482
Anke,Schneider,F,DE,1959,0,61,7.463317473786325,3.0273475352084716,6.697188384156873,7.0,83.54112503039747
Birgit,Höhmann,F,DE,1939,0,81,6.192839299794068,0.4549035149328997,7.586070842091071,7.0,8.663038906443042
Rubina,Boehmer,F,DE,2018,1,2,8.857819575846332,0.4609072735370742,7.0374287960813104,7.0,14.706741513092354
Disa,As,F,DE,2001,0,19,7.885529035427236,-0.39535172010062186,6.972973476155221,7.0,-14.074226540860103
Jonah,Mayer,F,DE,1973,0,47,6.629989343579248,-1.107919594666642,6.978564195196783,7.0,-30.13862637906785
Laura,Stern,F,DE,1939,0,81,12.072696236209936,0.12761167071081955,7.037749836301711,7.0,3.6471790452281985
Kai,Roetmann,M,DE,1973,0,47,2.8656281075865446,2.544902192284024,6.731604874005822,7.0,25.40741424040867
Kamaljit,Singh Rai,M,DE,1973,1,47,10.383627625416949,2.345467987522589,7.041599568164016,7.0,123.2410093037747
Markus,Küchenmeister,M,DE,1939,0,81,7.504932775055809,2.498391165526159,7.155770275935611,7.0,69.08040136188205
An,Ger,M,DE,1959,0,61,4.515409748795596,3.0895962799546934,7.494564500748851,7.0,50.94420567096804
Rainer,Ebeling,M,DE,1973,0,47,7.846753176149833,1.7026487148078673,6.798989088765122,7.0,48.4859066639571
Withold,Lenz,M,DE,2018,0,2,7.372862294803117,1.539064804653778,7.173142381170225,7.0,40.95454531486419
Pa,Uli,M,DE,1973,0,47,7.627596110794004,-1.2189933073225712,6.746267318771262,7.0,-37.6325801214082
Minghong,Xu,M,DE,1973,1,47,5.48405746209196,0.10513321130055447,7.2749514544573595,7.0,32.956676681635315
Fa,Lo,M,DE,2001,1,19,7.418410028365115,1.6276555905851073,6.71180898044509,7.0,56.87205363307168
Sanaa,Al-Saifi,F,DE,1973,0,47,8.240763555197168,-0.5776930063432485,6.201969343790913,7.0,-20.575692465546247
Laura,Weiter,F,DE,1939,0,81,9.0804282901012,0.5319000977125515,7.448503714611028,7.0,16.27117561094652
Kursad,Yildirim,M,DE,1939,0,81,7.54702045356588,3.663182884099409,7.028394473784433,7.0,102.84514963030287
Springen,Tài,M,DE,1959,0,61,7.392002606515506,2.7114265137075626,6.730600176282193,7.0,73.8575745570898
An,Wendt,F,DE,1959,1,61,8.679175764834174,1.0775422587909833,6.987838998355983,7.0,76.0154558757215
Alexandra,Hecht,M,DE,1973,1,47,7.420157726287352,0.4022326655586045,7.045732474886973,7.0,42.03692196404634
Yasmen,Lsham,F,DE,1939,1,81,3.9450429900254345,1.8961429392706715,7.001463397834888,7.0,82.90685076537972
Janette,Ataide Büttner,F,DE,1973,0,47,9.445783693506744,1.2267049306450843,7.335288234820309,7.0,41.91525259100883
Gitta,Stein-Schulz,F,DE,1959,1,61,6.221916079205548,2.3567579531750122,6.835572244435448,7.0,96.15019919043613
Dilek,Kuyumcu,F,DE,1973,1,47,10.403004347705696,-1.0000068703517542,7.13088358093218,7.0,-8.809930783504711
Renate,Schäfer,F,DE,2001,1,19,4.149190249187051,4.183783482206037,7.0934675309303055,7.0,77.07557523831389
Chesterfield,Man,M,DE,2018,0,2,8.322223174679594,1.9390668020368123,6.84634064376447,7.0,59.05408882649168
Pfiffer,Ling,F,DE,1959,1,61,5.108468573195525,0.6474337871999466,7.052690032616021,7.0,53.06560162922148
Bebe,Kwiek,M,DE,1939,1,81,7.470669398911819,-1.363561207487871,7.163577496007041,7.0,15.822303966205325
Marco,Jambor,M,DE,1939,1,81,8.578835238021888,1.8271512699476535,7.011189527673454,7.0,114.04886908820322
Martin,Kierschner,M,DE,2018,0,2,7.89732376548677,1.3081343284875548,6.6888021545211,7.0,36.93784579660993
Gaby,Ottowski,F,DE,2018,0,2,5.826586299255171,2.319371742712374,7.220809971405374,7.0,49.20260224031549
Kai,Sümmerer,M,DE,1939,0,81,10.93296155589557,-0.35198397084722793,6.864066920521413,7.0,-16.885403196355032
Kolja,Grendel,M,DE,1973,0,47,9.015409106771118,1.5642598023854328,7.251868369264455,7.0,51.44804996946749
Tea,Špeljko,F,DE,1973,0,47,8.002503875973773,-0.2121501592083424,7.044156536238608,7.0,-8.656546882494448
Michael,Baumann,M,DE,1973,1,47,10.943227823727797,1.5910441942291331,7.020515020573722,7.0,96.84984503748316
Christoph,Jacobi,M,DE,1973,1,47,6.146758354820957,1.7126082257324309,6.865785013929493,7.0,70.64096873849185
Mustafa,Ttk,M,DE,2001,0,19,8.697301293039027,0.5169860531105468,7.056044211438302,7.0,14.8848032650179
Andrea,Kath,F,DE,1973,0,47,11.04882119145096,0.7417355091340354,7.018064855475087,7.0,28.928823985263072
Claudia,Pritzkow,F,DE,1939,1,81,6.34012398628424,-0.07017732656031983,6.495253320847053,7.0,52.62561241857425
Paul,Baumann,M,DE,1973,1,47,10.184259974952678,0.6947087862732371,7.199614197332076,7.0,57.62822093784527
Vanessa,Koch,F,DE,1973,1,47,6.721585032239645,1.6166886050388687,6.620006971627277,7.0,71.85170986254366
Dustin,Raupach,M,DE,1959,1,61,7.172381370661398,0.10346426695661409,6.557682099269011,7.0,43.15732553160584
Azad,Rojava,M,DE,1939,1,81,10.966846252346947,0.4221958638185122,7.360529085794762,7.0,72.18608707911355
Ingo,Kutschenreiter,M,DE,1973,0,47,10.994624830773889,0.27761040284481453,7.225234176337073,7.0,9.44911968784583
Natricia,Roberts,F,DE,1959,1,61,11.130112308503216,0.24224524863144356,6.612009886426961,7.0,50.60117681458476
Alexander,Lay,M,DE,1939,0,81,8.629806875561924,0.17774933589917905,6.25025826149678,7.0,3.360751402478301
Niels,Dersch,M,DE,1959,0,61,7.669512381045183,0.4886392976589548,6.552042035039154,7.0,11.87648442108599
Sabrinajohanna,Beck,F,DE,2018,0,2,5.625122020266027,-0.7700250846005096,6.802560947147405,7.0,-18.741585093720083
Dominik,Schulz,M,DE,1973,0,47,8.768639415157423,1.4060681590739719,6.957507416352931,7.0,44.61896460101468
Susanne,Gerdes,F,DE,2001,1,19,10.22769933285671,1.0588952280471546,7.274916980429748,7.0,52.31998694936841
Ferda,Dönmez,F,DE,2018,0,2,7.544951417232961,3.113326342005477,7.332508739872029,7.0,87.14470375677801
Jana,Geßner,F,DE,1959,0,61,9.780148305482898,1.708722753396875,7.296758442938402,7.0,61.376281817833515
Yvonne,Vanselow,F,DE,1939,0,81,6.240357097016304,1.7448219027962757,6.870572196840148,7.0,39.11552889008463
Heinrich,Schäfer,M,DE,1973,1,47,3.4243039321414717,1.3794289062201814,7.192029442188739,7.0,48.69016000516696
Türk,Bulut,M,DE,1939,0,81,13.838149392221926,3.0971967839643386,7.1186516132667945,7.0,160.68397313583577
Tobias,Perko,M,DE,1973,0,47,9.458973354080548,1.6682868292410267,6.95217160338774,7.0,57.73098548378482
Frances,Meyer,F,DE,2001,0,19,9.390463671205426,1.3415259551391712,7.559263263066658,7.0,45.820795047339715
Ramona,Krebs,F,DE,1959,1,61,4.996731138781235,2.3113012516427105,7.081932493708016,7.0,84.39261656112117
Rene,Berscheit,M,DE,1973,0,47,6.259999187914451,0.25688892103991684,7.241486091944044,7.0,3.9664910435933853
Ahmad,Al Daly,M,DE,1939,0,81,4.737020707218644,-0.30698383869079404,6.930142747720314,7.0,-7.766980537193213
Sarah,Krüger,F,DE,1973,0,47,6.204433461977963,1.8059518922548121,6.7890206928083705,7.0,40.29232648117916
Rui,Hoppner-Wang,F,DE,1959,0,61,10.624670670006628,3.430263313979157,7.067770684139836,7.0,136.29478772657876
Liana,Mantey,F,DE,1973,1,47,7.20038478415156,3.928644167427796,6.8208266181209485,7.0,138.11740627780307
Annika,Richter,F,DE,1959,0,61,5.454230103634494,-0.40805280243623854,7.029339955307019,7.0,-10.667128554156239
Frank,Schmitt,M,DE,1939,1,81,6.447628274040684,3.086866157171322,5.926534859006839,7.0,129.74603629309405
Michael,Voigt,M,DE,1959,1,61,3.9664688124081566,-1.4289421477715232,6.833258439548599,7.0,18.890116639459446
Stephan,Reuß,M,DE,1939,0,81,8.611627193832161,1.4498435117548447,7.237966282264228,7.0,45.29949347472636
Matthias,Marquardt,M,DE,1939,0,81,8.2284446810024,1.1746511215771762,6.6897317504448,7.0,34.41035904655993
Sebastian,Zielinski,M,DE,1973,1,47,7.803230580857768,0.9473906572785622,6.950406304298896,7.0,58.75764970742093
Jennifer,Mosdziel,F,DE,1939,0,81,8.059275243884157,1.9898955228349335,6.647669498158488,7.0,58.60842570742737
Elisabeth,Voß,F,DE,1959,0,61,8.549102433527418,1.4482719732354208,7.183749803136744,7.0,44.88742402058553
Ewa,Pichler Pletten,F,DE,1973,0,47,8.002163566956197,-0.18468267046285303,6.983342240035974,7.0,-7.840110767830396
Andreas,Brandt,M,DE,1973,0,47,11.33918623608087,1.7885663894067438,7.123399305710023,7.0,74.88681915584398
Beatrice,Dombrowski,F,DE,1939,1,81,8.96142257435599,-0.11078440018366097,7.103053476597176,7.0,50.740568335355874
Maria,Diaconu,F,DE,1973,1,47,10.65129108004336,0.3405019832663031,7.044530191733604,7.0,44.47673900497968
Stephan,Mack,M,DE,2018,0,2,11.015876155287916,-1.8244720237420085,6.834843225189467,7.0,-78.6445261045775
Burkhard,Rieckmann,M,DE,2001,1,19,8.211951812570515,0.669310966555543,7.046872239798498,7.0,31.981812240713637
Mehmet,Erbek,M,DE,1939,1,81,7.35514924265014,3.7735174497635846,7.1702684128352505,7.0,160.00205404526767
Fritz,Förster,M,DE,1939,0,81,5.2388705471703005,2.7564068068930845,7.102685907227179,7.0,52.686782679745285
Timo,Petersen,M,DE,1973,1,47,4.6704470209544,1.877916948409094,7.20249833811932,7.0,64.07244565165645
Glenn,Bose,M,DE,1973,1,47,9.550789424589722,0.8394385006592402,6.9228027788310085,7.0,61.12234691745799
Sirintra,Chootid,F,DE,1939,0,81,7.639923958273038,1.9497470247344437,7.081583857086412,7.0,54.41098692688509
Tine,Breisacher,F,DE,1939,0,81,5.35757275561716,-0.9824186940398167,6.821121513004958,7.0,-22.276790006500008
Zelal,Göcmen,F,DE,1973,0,47,8.063873951056213,0.9443355211392357,7.3388902830638605,7.0,26.822022733819235
Bianca,Federspiel,F,DE,1939,0,81,7.713314314305839,-0.12491153367287633,6.539004534716476,7.0,-6.03010442611674
Serdar,Sahin,M,DE,1973,0,47,13.124790707065184,-0.03835132608501884,6.336171196604335,7.0,-4.350937604787256
Elena,Krieger,F,DE,1973,0,47,9.801607754290316,0.07302381987002823,6.795581870111483,7.0,0.43565307580523704
Al,Ex,M,DE,1973,1,47,5.34873347833608,2.0127094674294086,7.087644640222008,7.0,71.61707350889552
Karin,Rückert,F,DE,2018,0,2,7.436404875674267,-1.4553208036568488,6.8851403635012565,7.0,-43.38034379451649
Norbert,Van Hest,M,DE,1973,0,47,9.923054572865038,-1.3001920285125728,6.903303217882139,7.0,-51.276730472296336
Maik,Zimmermann,M,DE,1939,1,81,9.395295919370989,1.8253474095793438,6.880978213977378,7.0,119.61205427391522
Luca,Mang,M,DE,2018,0,2,10.26805717012259,-1.1666675612480324,6.735484720326049,7.0,-47.82549751542889
Phillip,Platzke,M,DE,1973,0,47,6.232589179022359,1.5996453267165056,6.550732720741823,7.0,35.52081138369059
Matthias,Wetzel,M,DE,1973,0,47,8.294184872318999,-0.5935427739896243,6.986395167435514,7.0,-20.930500926081013
Philipp,Korintenberg,M,DE,1939,0,81,7.656118239377064,0.423760716532371,7.44834117878825,7.0,10.246157137178818
Johanna,Pyschny,F,DE,2018,1,2,6.559178861720049,1.0367085049574065,7.531180782155959,7.0,25.18174879140642
